account_id,credit count,credit balance mean,credit balance min,credit balance max,credit amount mean,credit amount min,credit amount max,credit amount std,withdrawal count,withdrawal balance mean,withdrawal balance min,withdrawal balance max,withdrawal amount mean,withdrawal amount min,withdrawal amount max,withdrawal amount std,OPERATION A amount mean,OPERATION A count,OPERATION B amount mean,OPERATION B count,OPERATION C amount mean,OPERATION C count,OPERATION D amount mean,OPERATION D count,OPERATION E amount mean,OPERATION E count,OPERATION F amount mean,OPERATION F count
1609,13,10055.0,900.0,16108.0,1477.0,11.0,3026.0,1511.0,7.0,14332.0,12997.0,16094.0,794.0,15.0,2017.0,733.0,900.0,1,3026.0,6.0,590.0,6.0,2017.0,1.0,0.0,0.0,24.0,6.0
2812,13,52091.0,200.0,70847.0,12368.0,60.0,36765.0,14045.0,9.0,47437.0,21770.0,70833.0,10338.0,15.0,29500.0,10492.0,22788.0,7,0.0,0.0,10604.0,8.0,8211.0,1.0,0.0,0.0,211.0,6.0
1903,16,23366.0,1100.0,34785.0,2547.0,16.0,10900.0,2897.0,8.0,31796.0,28674.0,34652.0,1130.0,15.0,4100.0,1405.0,4050.0,4,3993.0,6.0,1328.0,5.0,799.0,3.0,0.0,0.0,99.0,6.0
265,13,18441.0,600.0,28571.0,2901.0,20.0,6135.0,3120.0,6.0,24965.0,21556.0,28556.0,1872.0,15.0,4100.0,1691.0,600.0,1,6135.0,6.0,1666.0,5.0,2900.0,1.0,0.0,0.0,51.0,6.0
3153,21,76456.0,800.0,124129.0,20773.0,136.0,48414.0,17548.0,27.0,57184.0,28470.0,90436.0,13248.0,15.0,61400.0,16131.0,28979.0,15,0.0,0.0,17736.0,19.0,2588.0,8.0,0.0,0.0,256.0,6.0
2737,14,45080.0,800.0,69781.0,9158.0,67.0,28780.0,10735.0,10.0,52648.0,36994.0,65325.0,6456.0,15.0,16700.0,6528.0,15877.0,8,0.0,0.0,6956.0,8.0,4456.0,2.0,0.0,0.0,199.0,6.0
7101,12,47578.0,-2126.0,96556.0,12617.0,13.0,46900.0,17657.0,15.0,38160.0,-2166.0,86392.0,10237.0,13.0,27700.0,10060.0,25052.0,6,0.0,0.0,10237.0,15.0,0.0,0.0,0.0,0.0,181.0,6.0
2108,14,36576.0,1000.0,56261.0,6954.0,44.0,21092.0,7714.0,9.0,42435.0,31883.0,50287.0,5493.0,15.0,12300.0,4807.0,12050.0,8,0.0,0.0,5356.0,7.0,5974.0,2.0,0.0,0.0,159.0,6.0
3694,14,36496.0,1100.0,54309.0,6417.0,45.0,18436.0,6694.0,11.0,43058.0,31751.0,49817.0,3810.0,15.0,10200.0,3047.0,11111.0,8,0.0,0.0,3659.0,9.0,4492.0,2.0,0.0,0.0,159.0,6.0
1232,11,24789.0,900.0,28763.0,2760.0,7.0,25310.0,7499.0,2.0,26076.0,25717.0,26435.0,800.0,500.0,1100.0,424.0,5962.0,5,0.0,0.0,800.0,2.0,0.0,0.0,0.0,0.0,92.0,6.0
2593,14,43376.0,19379.0,65390.0,9241.0,72.0,29068.0,10849.0,10.0,45994.0,31587.0,58090.0,7539.0,15.0,17300.0,6072.0,16033.0,8,0.0,0.0,7599.0,8.0,7300.0,2.0,0.0,0.0,184.0,6.0
313,13,11106.0,700.0,18859.0,1657.0,13.0,3442.0,1730.0,6.0,16024.0,15417.0,16565.0,855.0,15.0,2294.0,1121.0,700.0,1,3442.0,6.0,135.0,4.0,2294.0,2.0,0.0,0.0,31.0,6.0
1289,13,56423.0,500.0,81880.0,11813.0,58.0,35012.0,13343.0,10.0,57684.0,23399.0,81866.0,7170.0,15.0,21000.0,8227.0,21745.0,7,0.0,0.0,7194.0,9.0,6950.0,1.0,0.0,0.0,225.0,6.0
506,14,37321.0,400.0,58166.0,7936.0,48.0,24960.0,9317.0,14.0,41815.0,27351.0,55155.0,4035.0,15.0,12700.0,4846.0,13770.0,8,0.0,0.0,6079.0,8.0,1309.0,6.0,0.0,0.0,158.0,6.0
1758,12,46904.0,700.0,78931.0,10718.0,91.0,33537.0,12655.0,7.0,51527.0,23249.0,77431.0,8614.0,15.0,19500.0,7386.0,2300.0,2,24594.0,5.0,8486.0,6.0,9384.0,1.0,0.0,0.0,210.0,5.0
725,14,18530.0,200.0,28128.0,2476.0,10.0,10500.0,2995.0,9.0,23581.0,17202.0,25607.0,1007.0,15.0,2612.0,1053.0,5350.0,2,3919.0,6.0,548.0,7.0,2612.0,2.0,0.0,0.0,76.0,6.0
932,13,15784.0,900.0,26097.0,2281.0,16.0,4756.0,2396.0,4.0,24031.0,21235.0,26082.0,893.0,15.0,2793.0,1313.0,900.0,1,4756.0,6.0,260.0,3.0,2793.0,1.0,0.0,0.0,36.0,6.0
1739,14,47323.0,700.0,68756.0,10201.0,65.0,32004.0,11926.0,9.0,51527.0,36299.0,67611.0,8356.0,15.0,21000.0,7814.0,17698.0,8,0.0,0.0,8154.0,8.0,9979.0,1.0,0.0,0.0,206.0,6.0
955,12,38344.0,400.0,58275.0,7692.0,94.0,20792.0,8035.0,6.0,40673.0,26355.0,56411.0,5982.0,15.0,11900.0,5013.0,13062.0,7,0.0,0.0,5982.0,6.0,0.0,0.0,0.0,0.0,174.0,5.0
3334,3,9067.0,700.0,14200.0,4733.0,700.0,11600.0,5977.0,1.0,13400.0,13400.0,13400.0,800.0,800.0,800.0,0.0,4733.0,3,0.0,0.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
413,9,12862.0,200.0,20218.0,2842.0,50.0,5041.0,2608.0,6.0,15006.0,14061.0,16918.0,1912.0,15.0,5000.0,1952.0,200.0,1,5041.0,5.0,1873.0,5.0,2107.0,1.0,0.0,0.0,59.0,3.0
2625,19,63210.0,400.0,105663.0,15020.0,73.0,42676.0,14588.0,22.0,55870.0,26215.0,94765.0,9190.0,30.0,49600.0,11859.0,21853.0,13,0.0,0.0,10126.0,18.0,4978.0,4.0,0.0,0.0,215.0,6.0
1094,8,18150.0,1000.0,29593.0,3913.0,78.0,6023.0,2925.0,5.0,26564.0,23492.0,28293.0,902.0,15.0,1600.0,604.0,1000.0,1,6023.0,5.0,941.0,4.0,747.0,1.0,0.0,0.0,94.0,2.0
2825,14,52342.0,1000.0,77540.0,11353.0,70.0,35790.0,13378.0,8.0,55253.0,38066.0,77029.0,10239.0,15.0,24300.0,9990.0,19699.0,8,0.0,0.0,10947.0,7.0,5284.0,1.0,0.0,0.0,225.0,6.0
3848,14,30547.0,200.0,44744.0,5683.0,27.0,16293.0,5996.0,8.0,34474.0,27243.0,42892.0,4859.0,15.0,9800.0,3678.0,9850.0,8,0.0,0.0,4518.0,7.0,7241.0,1.0,0.0,0.0,126.0,6.0
2147,13,18614.0,1000.0,32566.0,2745.0,34.0,6672.0,2518.0,6.0,27132.0,21852.0,31446.0,1450.0,15.0,2965.0,1106.0,4408.0,8,0.0,0.0,1147.0,5.0,2965.0,1.0,0.0,0.0,83.0,5.0
984,14,29820.0,200.0,46760.0,5728.0,30.0,16692.0,6116.0,7.0,32883.0,23582.0,46745.0,4777.0,15.0,9200.0,3560.0,9929.0,8,0.0,0.0,4588.0,6.0,5911.0,1.0,0.0,0.0,126.0,6.0
2945,8,16356.0,300.0,25458.0,3782.0,63.0,5959.0,3006.0,5.0,21225.0,16877.0,24458.0,1514.0,15.0,3400.0,1248.0,300.0,1,5959.0,5.0,1429.0,4.0,1854.0,1.0,0.0,0.0,79.0,2.0
573,7,26216.0,700.0,47250.0,6835.0,33.0,24417.0,8827.0,2.0,27275.0,19700.0,34850.0,6400.0,400.0,12400.0,8485.0,9523.0,5,0.0,0.0,6400.0,2.0,0.0,0.0,0.0,0.0,115.0,2.0
2131,13,19570.0,900.0,31973.0,2901.0,18.0,6087.0,3079.0,6.0,29008.0,25886.0,31334.0,1063.0,15.0,2560.0,1057.0,900.0,1,6087.0,6.0,715.0,4.0,1758.0,2.0,0.0,0.0,48.0,6.0
690,12,34493.0,500.0,66509.0,8997.0,66.0,28288.0,10709.0,7.0,35452.0,30684.0,43509.0,10850.0,15.0,23000.0,7771.0,15332.0,7,0.0,0.0,11466.0,6.0,7152.0,1.0,0.0,0.0,127.0,5.0
2506,13,47525.0,400.0,116122.0,11854.0,51.0,32918.0,13877.0,10.0,35831.0,16346.0,69922.0,13775.0,100.0,46200.0,13335.0,21886.0,7,0.0,0.0,14700.0,8.0,10076.0,2.0,0.0,0.0,150.0,6.0
1895,14,38006.0,17915.0,55044.0,8468.0,50.0,26872.0,10091.0,10.0,37347.0,27800.0,49234.0,7433.0,15.0,20381.0,6914.0,600.0,2,19408.0,6.0,7839.0,8.0,5810.0,2.0,0.0,0.0,150.0,6.0
1078,13,17875.0,800.0,25991.0,3185.0,2.0,6722.0,3414.0,7.0,20869.0,16004.0,25977.0,2657.0,15.0,5700.0,2384.0,800.0,1,6722.0,6.0,2530.0,6.0,3423.0,1.0,0.0,0.0,46.0,6.0
2821,12,24915.0,1000.0,40242.0,4725.0,43.0,13624.0,5008.0,7.0,30757.0,23309.0,38120.0,3005.0,15.0,9200.0,2941.0,8022.0,7,0.0,0.0,3152.0,6.0,2122.0,1.0,0.0,0.0,108.0,5.0
2112,12,23759.0,300.0,39221.0,5113.0,44.0,15150.0,5632.0,8.0,28064.0,22244.0,34433.0,3750.0,15.0,8400.0,3034.0,8693.0,7,0.0,0.0,3602.0,7.0,4788.0,1.0,0.0,0.0,102.0,5.0
2961,7,14457.0,400.0,25460.0,3647.0,66.0,5012.0,2334.0,3.0,24004.0,23554.0,24854.0,640.0,15.0,1300.0,643.0,400.0,1,5012.0,5.0,657.0,2.0,606.0,1.0,0.0,0.0,66.0,1.0
3426,11,46918.0,700.0,88440.0,12880.0,61.0,38198.0,14929.0,10.0,47003.0,22665.0,63484.0,9817.0,30.0,24956.0,7810.0,700.0,1,28012.0,5.0,10853.0,9.0,488.0,1.0,0.0,0.0,185.0,5.0
3350,12,19672.0,700.0,31800.0,4407.0,43.0,12194.0,4581.0,6.0,20530.0,19522.0,22000.0,5429.0,15.0,10200.0,4154.0,7501.0,7,0.0,0.0,5429.0,6.0,0.0,0.0,0.0,0.0,75.0,5.0
3204,14,35088.0,700.0,54171.0,6364.0,31.0,18350.0,6694.0,7.0,40968.0,28700.0,51870.0,5318.0,15.0,13000.0,4940.0,11027.0,8,0.0,0.0,5318.0,7.0,0.0,0.0,0.0,0.0,147.0,6.0
858,11,44749.0,900.0,81163.0,11771.0,64.0,34850.0,13603.0,7.0,47558.0,23733.0,75707.0,11196.0,15.0,24800.0,10402.0,21447.0,6,0.0,0.0,12152.0,6.0,5456.0,1.0,0.0,0.0,159.0,5.0
2468,7,9081.0,400.0,16105.0,2307.0,41.0,3141.0,1429.0,2.0,14024.0,14011.0,14038.0,1054.0,15.0,2094.0,1470.0,400.0,1,3141.0,5.0,15.0,1.0,2094.0,1.0,0.0,0.0,41.0,1.0
2887,12,45470.0,900.0,75645.0,10527.0,70.0,33096.0,12517.0,7.0,49348.0,22834.0,70000.0,8266.0,15.0,19600.0,7529.0,17907.0,7,0.0,0.0,8702.0,6.0,5645.0,1.0,0.0,0.0,194.0,5.0
584,13,16634.0,200.0,24444.0,2287.0,33.0,9400.0,2683.0,6.0,20128.0,18722.0,22044.0,1823.0,15.0,3200.0,1132.0,4033.0,3,3454.0,5.0,1727.0,5.0,2302.0,1.0,0.0,0.0,71.0,5.0
392,12,31083.0,300.0,61193.0,6514.0,43.0,20199.0,7595.0,6.0,39288.0,25875.0,46193.0,5649.0,15.0,15000.0,5213.0,11080.0,7,0.0,0.0,5649.0,6.0,0.0,0.0,0.0,0.0,122.0,5.0
2359,13,21855.0,600.0,37079.0,3124.0,34.0,8100.0,3007.0,6.0,31145.0,26854.0,35279.0,1539.0,15.0,3119.0,1034.0,5017.0,8,0.0,0.0,1223.0,5.0,3119.0,1.0,0.0,0.0,95.0,5.0
3726,13,66059.0,400.0,115658.0,16969.0,108.0,48118.0,17719.0,13.0,51557.0,29844.0,76838.0,12115.0,15.0,39200.0,13887.0,24405.0,9,0.0,0.0,15416.0,9.0,4686.0,4.0,0.0,0.0,238.0,4.0
869,6,14217.0,1100.0,21700.0,3617.0,500.0,10900.0,3866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,12,32169.0,800.0,61070.0,6870.0,44.0,20817.0,7747.0,7.0,41401.0,27400.0,60370.0,5902.0,15.0,17000.0,6033.0,11690.0,7,0.0,0.0,5902.0,7.0,0.0,0.0,0.0,0.0,123.0,5.0
3946,11,32266.0,900.0,62147.0,8964.0,41.0,26493.0,10328.0,10.0,34618.0,18062.0,57227.0,6957.0,15.0,17300.0,6090.0,16340.0,6,0.0,0.0,7517.0,8.0,4720.0,2.0,0.0,0.0,112.0,5.0
2573,7,20700.0,300.0,46909.0,6713.0,79.0,28109.0,10413.0,1.0,30909.0,30909.0,30909.0,16000.0,16000.0,16000.0,0.0,7818.0,6,0.0,0.0,16000.0,1.0,0.0,0.0,0.0,0.0,79.0,1.0
571,7,13343.0,200.0,24615.0,3526.0,64.0,4883.0,2319.0,4.0,19900.0,18890.0,21360.0,1435.0,15.0,3255.0,1363.0,200.0,1,4883.0,5.0,828.0,3.0,3255.0,1.0,0.0,0.0,64.0,1.0
526,12,32862.0,400.0,57960.0,7572.0,40.0,24194.0,9241.0,5.0,36195.0,27056.0,57945.0,6583.0,15.0,9800.0,3842.0,12887.0,7,0.0,0.0,6583.0,5.0,0.0,0.0,0.0,0.0,130.0,5.0
4086,11,60897.0,700.0,125103.0,21332.0,75.0,63536.0,24917.0,8.0,43942.0,21005.0,61314.0,26677.0,15.0,63900.0,19927.0,700.0,1,46593.0,5.0,26677.0,8.0,0.0,0.0,0.0,0.0,198.0,5.0
81,15,21000.0,1000.0,29668.0,2303.0,27.0,9300.0,2662.0,5.0,27769.0,26240.0,28858.0,1292.0,15.0,3000.0,1138.0,3740.0,5,3084.0,5.0,1174.0,4.0,1765.0,1.0,0.0,0.0,86.0,5.0
4537,22,80039.0,600.0,130618.0,17726.0,261.0,49228.0,17171.0,17.0,66614.0,43033.0,99841.0,18297.0,30.0,58900.0,18921.0,22853.0,17,0.0,0.0,18297.0,17.0,0.0,0.0,0.0,0.0,292.0,5.0
971,13,27332.0,500.0,46335.0,4699.0,37.0,13948.0,5214.0,5.0,35120.0,31430.0,40035.0,5015.0,15.0,8600.0,3210.0,7568.0,8,0.0,0.0,5015.0,5.0,0.0,0.0,0.0,0.0,107.0,5.0
137,11,43399.0,900.0,81958.0,11754.0,44.0,34814.0,13594.0,8.0,48435.0,23409.0,81170.0,9553.0,15.0,27400.0,10431.0,21425.0,6,0.0,0.0,10805.0,7.0,787.0,1.0,0.0,0.0,148.0,5.0
2266,12,36869.0,600.0,69640.0,8178.0,40.0,25464.0,9588.0,5.0,44028.0,33092.0,52326.0,9163.0,15.0,17500.0,6762.0,13924.0,7,0.0,0.0,9163.0,5.0,0.0,0.0,0.0,0.0,135.0,5.0
1893,14,69418.0,900.0,131226.0,18407.0,45.0,48058.0,19416.0,13.0,66832.0,42454.0,100826.0,16540.0,15.0,45300.0,16436.0,28509.0,9,0.0,0.0,18404.0,11.0,6289.0,2.0,0.0,0.0,224.0,5.0
5250,10,43209.0,1100.0,78107.0,10458.0,6.0,33517.0,14118.0,4.0,37494.0,26156.0,47307.0,19525.0,6300.0,30800.0,10862.0,20678.0,5,0.0,0.0,19525.0,4.0,0.0,0.0,0.0,0.0,238.0,5.0
2882,7,29143.0,600.0,50450.0,7306.0,66.0,49850.0,18761.0,5.0,30452.0,24888.0,37750.0,5220.0,1300.0,12700.0,4556.0,25225.0,2,0.0,0.0,5220.0,5.0,0.0,0.0,0.0,0.0,139.0,5.0
1471,12,33329.0,1000.0,62895.0,8721.0,33.0,27894.0,10661.0,10.0,44962.0,30225.0,62719.0,7263.0,12.0,19600.0,7588.0,14868.0,7,0.0,0.0,9231.0,7.0,2670.0,3.0,0.0,0.0,116.0,5.0
11123,12,54100.0,700.0,96982.0,12582.0,65.0,47798.0,18630.0,4.0,36488.0,22326.0,51846.0,13500.0,700.0,29000.0,12568.0,24990.0,6,0.0,0.0,13500.0,4.0,0.0,0.0,0.0,0.0,174.0,6.0
2407,12,24716.0,900.0,43782.0,5475.0,26.0,16407.0,6079.0,6.0,28189.0,23602.0,31482.0,5969.0,15.0,12300.0,5040.0,9323.0,7,0.0,0.0,5969.0,6.0,0.0,0.0,0.0,0.0,89.0,5.0
3543,7,9875.0,900.0,16607.0,2372.0,2.0,3141.0,1338.0,1.0,16593.0,16593.0,16593.0,15.0,15.0,15.0,0.0,900.0,1,3141.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
847,15,17114.0,900.0,26255.0,1757.0,17.0,8300.0,2401.0,3.0,19848.0,19455.0,20555.0,2272.0,15.0,5700.0,3018.0,2600.0,10,0.0,0.0,2272.0,3.0,0.0,0.0,0.0,0.0,70.0,5.0
3472,11,36947.0,1100.0,70383.0,9735.0,32.0,28734.0,11191.0,9.0,42470.0,19856.0,60760.0,6986.0,15.0,15200.0,6491.0,17743.0,6,0.0,0.0,7588.0,7.0,4880.0,2.0,0.0,0.0,125.0,5.0
1765,8,15049.0,400.0,25747.0,3342.0,37.0,5242.0,2625.0,4.0,20887.0,19636.0,23736.0,1756.0,15.0,4100.0,1763.0,400.0,1,5242.0,5.0,1672.0,3.0,2011.0,1.0,0.0,0.0,62.0,2.0
113,7,18021.0,600.0,32685.0,4683.0,95.0,6417.0,2965.0,4.0,27556.0,26199.0,30445.0,1625.0,15.0,3146.0,1361.0,600.0,1,6417.0,5.0,1118.0,3.0,3146.0,1.0,0.0,0.0,95.0,1.0
2652,12,36761.0,900.0,69615.0,9867.0,34.0,31520.0,12037.0,7.0,41451.0,31360.0,63264.0,11421.0,15.0,21300.0,8115.0,16824.0,7,0.0,0.0,12266.0,6.0,6351.0,1.0,0.0,0.0,127.0,5.0
1188,13,22659.0,800.0,40387.0,3517.0,21.0,9948.0,3643.0,5.0,31606.0,27487.0,35966.0,2707.0,15.0,4421.0,1937.0,5660.0,8,0.0,0.0,2279.0,4.0,4421.0,1.0,0.0,0.0,90.0,5.0
3526,13,57104.0,200.0,128505.0,11930.0,3.0,37016.0,14375.0,11.0,64975.0,24127.0,111105.0,9350.0,15.0,36200.0,11450.0,21998.0,7,0.0,0.0,10414.0,9.0,4559.0,2.0,0.0,0.0,183.0,6.0
3518,12,40067.0,700.0,77820.0,10526.0,36.0,33830.0,12972.0,6.0,42667.0,34042.0,47420.0,13519.0,15.0,30400.0,11255.0,17949.0,7,0.0,0.0,13519.0,6.0,0.0,0.0,0.0,0.0,133.0,5.0
3733,8,36833.0,1000.0,72090.0,11060.0,67.0,37779.0,15074.0,3.0,42848.0,38575.0,48290.0,16567.0,9900.0,23800.0,6967.0,17605.0,5,0.0,0.0,16567.0,3.0,0.0,0.0,0.0,0.0,151.0,3.0
683,12,41856.0,700.0,83249.0,10806.0,36.0,34894.0,13423.0,7.0,51980.0,35462.0,74671.0,12013.0,15.0,26100.0,9002.0,18421.0,7,0.0,0.0,12586.0,6.0,8578.0,1.0,0.0,0.0,144.0,5.0
3494,8,17076.0,900.0,28973.0,3896.0,38.0,6027.0,2953.0,6.0,22376.0,19824.0,25374.0,1877.0,15.0,3599.0,1398.0,900.0,1,6027.0,5.0,1533.0,5.0,3599.0,1.0,0.0,0.0,65.0,2.0
3511,7,16672.0,1000.0,28429.0,4061.0,4.0,5485.0,2448.0,1.0,28414.0,28414.0,28414.0,15.0,15.0,15.0,0.0,1000.0,1,5485.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
3932,7,19228.0,600.0,35385.0,5065.0,72.0,6957.0,3234.0,5.0,28968.0,26572.0,33792.0,1766.0,15.0,3520.0,1381.0,600.0,1,6957.0,5.0,1809.0,4.0,1593.0,1.0,0.0,0.0,72.0,1.0
1490,22,85753.0,200.0,152999.0,24625.0,26.0,49743.0,19557.0,23.0,69570.0,42039.0,129148.0,21717.0,15.0,56800.0,17427.0,33771.0,16,0.0,0.0,21717.0,23.0,0.0,0.0,0.0,0.0,235.0,6.0
2983,14,26640.0,1000.0,42064.0,3515.0,18.0,10100.0,3475.0,5.0,37308.0,33357.0,41364.0,2443.0,15.0,7000.0,2847.0,5411.0,9,0.0,0.0,2443.0,5.0,0.0,0.0,0.0,0.0,102.0,5.0
2717,7,10416.0,1000.0,18035.0,2583.0,44.0,3407.0,1434.0,2.0,15779.0,15764.0,15794.0,1143.0,15.0,2271.0,1596.0,1000.0,1,3407.0,5.0,15.0,1.0,2271.0,1.0,0.0,0.0,44.0,1.0
3443,7,11821.0,400.0,21065.0,3016.0,44.0,4133.0,1911.0,2.0,18325.0,18310.0,18340.0,1385.0,15.0,2755.0,1938.0,400.0,1,4133.0,5.0,15.0,1.0,2755.0,1.0,0.0,0.0,44.0,1.0
2291,9,16655.0,700.0,24869.0,3743.0,17.0,6563.0,3350.0,4.0,19835.0,18169.0,21473.0,3054.0,15.0,6700.0,2802.0,700.0,1,6563.0,5.0,3054.0,4.0,0.0,0.0,0.0,0.0,58.0,3.0
1900,11,43219.0,1000.0,81882.0,12320.0,18.0,36498.0,14254.0,9.0,48695.0,22732.0,74768.0,9748.0,15.0,24200.0,9354.0,22471.0,6,0.0,0.0,10077.0,8.0,7114.0,1.0,0.0,0.0,138.0,5.0
3491,12,35229.0,1100.0,64873.0,9138.0,19.0,28626.0,10806.0,9.0,45884.0,32487.0,62473.0,8154.0,15.0,19100.0,7956.0,15580.0,7,0.0,0.0,11019.0,6.0,2424.0,3.0,0.0,0.0,120.0,5.0
836,13,25194.0,1100.0,39470.0,4077.0,12.0,10782.0,4138.0,6.0,32335.0,28562.0,36536.0,3662.0,15.0,9300.0,3513.0,6567.0,8,0.0,0.0,4729.0,4.0,1530.0,2.0,0.0,0.0,95.0,5.0
1187,7,18321.0,1000.0,32100.0,4598.0,86.0,6220.0,2783.0,3.0,29203.0,28862.0,29812.0,1084.0,15.0,2288.0,1143.0,1000.0,1,6220.0,5.0,482.0,2.0,2288.0,1.0,0.0,0.0,86.0,1.0
3880,8,20169.0,800.0,32676.0,4412.0,22.0,6871.0,3401.0,4.0,29420.0,25784.0,31716.0,1289.0,15.0,2500.0,1057.0,800.0,1,6871.0,5.0,1289.0,4.0,0.0,0.0,0.0,0.0,71.0,2.0
4389,12,32601.0,400.0,60583.0,7063.0,13.0,21494.0,8034.0,5.0,39425.0,29671.0,47638.0,7423.0,15.0,13100.0,5224.0,12030.0,7,0.0,0.0,7423.0,5.0,0.0,0.0,0.0,0.0,109.0,5.0
3192,13,30020.0,400.0,52652.0,5010.0,13.0,15018.0,5612.0,7.0,41238.0,36974.0,48692.0,3999.0,15.0,10300.0,3663.0,8071.0,8,0.0,0.0,4246.0,6.0,2518.0,1.0,0.0,0.0,112.0,5.0
1160,11,50443.0,1000.0,98216.0,14375.0,14.0,42630.0,16662.0,10.0,64494.0,25920.0,94729.0,10069.0,30.0,26000.0,9561.0,1000.0,1,31262.0,5.0,12129.0,8.0,1829.0,2.0,0.0,0.0,163.0,5.0
1985,15,20002.0,600.0,27502.0,2121.0,8.0,12800.0,3313.0,5.0,23074.0,20802.0,25602.0,2186.0,15.0,4200.0,2064.0,3144.0,10,0.0,0.0,2186.0,5.0,0.0,0.0,0.0,0.0,76.0,5.0
1571,12,26773.0,200.0,50077.0,6768.0,9.0,21452.0,8159.0,8.0,30683.0,21245.0,42385.0,7481.0,15.0,16000.0,5720.0,11536.0,7,0.0,0.0,7451.0,7.0,7692.0,1.0,0.0,0.0,92.0,5.0
3359,14,18849.0,500.0,29778.0,2164.0,5.0,9000.0,2583.0,5.0,26844.0,21690.0,28788.0,469.0,15.0,990.0,435.0,2850.0,4,3709.0,5.0,469.0,5.0,0.0,0.0,0.0,0.0,69.0,5.0
194,14,24910.0,400.0,38894.0,2932.0,15.0,11000.0,3212.0,5.0,35150.0,34396.0,36246.0,1303.0,15.0,2648.0,1083.0,5175.0,4,3973.0,5.0,966.0,4.0,2648.0,1.0,0.0,0.0,95.0,5.0
371,15,19372.0,800.0,31438.0,2216.0,5.0,13500.0,3468.0,2.0,26479.0,21534.0,31423.0,907.0,15.0,1800.0,1262.0,3290.0,10,0.0,0.0,907.0,2.0,0.0,0.0,0.0,0.0,68.0,5.0
4071,12,42705.0,1100.0,74890.0,9504.0,59.0,29808.0,11253.0,9.0,47447.0,32589.0,73390.0,9051.0,15.0,22676.0,8252.0,1900.0,2,21859.0,5.0,8899.0,8.0,10272.0,1.0,0.0,0.0,191.0,5.0
2278,12,35604.0,500.0,60421.0,7286.0,52.0,21612.0,8025.0,8.0,43261.0,31104.0,59276.0,5992.0,15.0,11300.0,4716.0,12378.0,7,0.0,0.0,6569.0,6.0,4261.0,2.0,0.0,0.0,158.0,5.0
3040,11,9849.0,1000.0,17583.0,1604.0,14.0,3303.0,1651.0,2.0,15404.0,15381.0,15426.0,1108.0,15.0,2202.0,1547.0,1000.0,1,3303.0,5.0,15.0,1.0,2202.0,1.0,0.0,0.0,26.0,5.0
3397,12,39608.0,400.0,65285.0,9402.0,74.0,29841.0,11352.0,6.0,43183.0,30926.0,55885.0,10226.0,15.0,18800.0,7157.0,15988.0,7,0.0,0.0,10391.0,5.0,9400.0,1.0,0.0,0.0,181.0,5.0
2101,13,18134.0,600.0,28178.0,2484.0,10.0,8400.0,2616.0,5.0,25983.0,24439.0,27428.0,1115.0,15.0,3300.0,1263.0,4867.0,3,3464.0,5.0,1115.0,5.0,0.0,0.0,0.0,0.0,75.0,5.0
2004,12,50526.0,700.0,84475.0,11368.0,88.0,36614.0,14058.0,6.0,60637.0,40996.0,79003.0,10101.0,15.0,21500.0,9124.0,19321.0,7,0.0,0.0,11027.0,5.0,5472.0,1.0,0.0,0.0,233.0,5.0
4438,13,22837.0,500.0,36177.0,3406.0,15.0,10800.0,3527.0,3.0,30603.0,27334.0,36162.0,2705.0,15.0,4300.0,2343.0,5475.0,8,0.0,0.0,2705.0,3.0,0.0,0.0,0.0,0.0,95.0,5.0
2383,12,32290.0,300.0,55634.0,5904.0,32.0,16636.0,6252.0,6.0,47102.0,33439.0,55495.0,3326.0,15.0,9300.0,3582.0,10029.0,7,0.0,0.0,3963.0,5.0,139.0,1.0,0.0,0.0,129.0,5.0
1267,12,43675.0,400.0,73525.0,9259.0,60.0,28732.0,10805.0,6.0,55554.0,34624.0,71254.0,6758.0,15.0,16400.0,6717.0,15736.0,7,0.0,0.0,7655.0,5.0,2271.0,1.0,0.0,0.0,192.0,5.0
1654,11,39510.0,600.0,64778.0,9457.0,60.0,27980.0,10915.0,7.0,42430.0,19012.0,61478.0,6302.0,15.0,16000.0,6455.0,600.0,1,20518.0,5.0,6302.0,7.0,0.0,0.0,0.0,0.0,167.0,5.0
2102,12,29125.0,500.0,50846.0,5744.0,36.0,17238.0,6403.0,5.0,35782.0,24416.0,45354.0,4715.0,15.0,8400.0,3097.0,9758.0,7,0.0,0.0,4479.0,4.0,5662.0,1.0,0.0,0.0,125.0,5.0
1576,16,76210.0,1000.0,107456.0,17772.0,245.0,49299.0,18419.0,14.0,66823.0,33180.0,94690.0,14572.0,30.0,34400.0,11983.0,23593.0,12,0.0,0.0,15323.0,11.0,11816.0,3.0,0.0,0.0,308.0,4.0
1738,11,8369.0,400.0,15391.0,1403.0,1.0,2997.0,1531.0,3.0,13181.0,13063.0,13393.0,781.0,15.0,1998.0,1066.0,400.0,1,2997.0,5.0,172.0,2.0,1998.0,1.0,0.0,0.0,9.0,5.0
